   0.0000000000000000        5.0000001490116130E-003   2.0000000596046452E-002   4.5000003576278758E-002   8.0000002384185809E-002  0.12500000000000000       0.18000001430511503       0.24499999165534980       0.32000000953674324       0.40499997854232817     
   5.0000001490116130E-003   1.0000000298023226E-002   2.5000000745058065E-002   5.0000003725290371E-002   8.5000002533197422E-002  0.13000000014901161       0.18500001445412664       0.24999999180436142       0.32500000968575482       0.40999997869133975     
   2.0000000596046452E-002   2.5000000745058065E-002   4.0000001192092904E-002   6.5000004172325210E-002  0.10000000298023226       0.14500000059604645       0.20000001490116148       0.26499999225139625       0.34000001013278969       0.42499997913837462     
   4.5000003576278758E-002   5.0000003725290371E-002   6.5000004172325210E-002   9.0000007152557515E-002  0.12500000596046457       0.17000000357627876       0.22500001788139379       0.28999999523162856       0.36500001311302199       0.44999998211860692     
   8.0000002384185809E-002   8.5000002533197422E-002  0.10000000298023226       0.12500000596046457       0.16000000476837162       0.20500000238418581       0.26000001668930084       0.32499999403953561       0.40000001192092904       0.48499998092651397     
  0.12500000000000000       0.13000000014901161       0.14500000059604645       0.17000000357627876       0.20500000238418581       0.25000000000000000       0.30500001430511503       0.36999999165534980       0.44500000953674324        0.0000000000000000     
  0.18000001430511503       0.18500001445412664       0.20000001490116148       0.22500001788139379       0.26000001668930084       0.30500001430511503       0.36000002861023006       0.42500000596046483        0.0000000000000000        0.0000000000000000     
  0.24499999165534980       0.24999999180436142       0.26499999225139625       0.28999999523162856       0.32499999403953561       0.36999999165534980       0.42500000596046483       0.48999998331069960        0.0000000000000000        0.0000000000000000     
  0.32000000953674324       0.32500000968575482       0.34000001013278969       0.36500001311302199       0.40000001192092904       0.44500000953674324        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.40499997854232817       0.40999997869133975       0.42499997913837462       0.44999998211860692       0.48499998092651397        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
