   9.6576100000027837E-002   9.2033527879610902E-002  0.10108610754272963       0.11732323348890784       0.11473772441631452       0.15041181250000671       0.17028927706389430       0.22906056353476231       0.29418622960634910       0.37826582838633327     
   8.8390154878534313E-002   9.9349609765896643E-002   9.8579171930313944E-002  0.11053146736203820       0.12543438487805844       0.15362373191805204       0.17661580867627114       0.23807300286221464       0.30517748521272259       0.38504852969171716     
   9.2598407533001095E-002  0.10091174693362361       0.11583012115188468       0.11625482216616159       0.13139815816911107       0.15863632968454397       0.18786866335553748       0.24384571959456539       0.30343579762888107       0.40572834962612070     
  0.11518225547485347       0.11766859741038004       0.10491708008243453       0.12519718545628922       0.15057112166759676       0.17580790226955129       0.21730001802748319       0.27104615138194366       0.32789025539088917       0.43354921125077145     
  0.12680462446591509       0.11751734584377665       0.12671269814583880       0.13820205904963692       0.17467213764957154       0.18870605044726285       0.24076004230719411       0.29648380397036589       0.37204834830522504       0.47500227648405591     
  0.14408987500000647       0.14950680791707810       0.14879614517544867       0.18027834329341427       0.18899968294825534       0.23166732499999673       0.29046058927641627       0.34428244249357359       0.43315627482542518        0.0000000000000000     
  0.19159163751202990       0.18012026875021855       0.19146764343215017       0.20893743282122870       0.23410441816103886       0.28402670716208267       0.33288737444054306       0.40527000938958424        0.0000000000000000        0.0000000000000000     
  0.22271487710583948       0.23109065293851458       0.24084844962492635       0.26551030541535742       0.31098887136556763       0.34419083149445018       0.39550043682662883       0.47830642736571266        0.0000000000000000        0.0000000000000000     
  0.29102496556958257       0.29507354509409822       0.30899584169595096       0.32892496840657393       0.37088455828981093       0.42719058426521994        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.37680190042104350       0.38271310574640333       0.40824777206930146       0.43036357631073263       0.47327724601745869        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
